region,rank_in_region,pattern,upazila,area_ha,pct_upazila_nca,pct_of_pattern_in_region,source,adm3_name,district,lat,lon
Sylhet,1,Boro-Fallow-Fallow,Sunamganj,8500.0,44.95,2.79,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sunamganj Sadar,Sunamganj,25.0508,91.3955
Sylhet,1,Boro-Fallow-Fallow,Balaganj,8200.0,29.66,2.69,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Balaganj,Sylhet,24.6954,91.7734
Sylhet,1,Boro-Fallow-Fallow,Biswambarpur,8000.0,46.92,2.62,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Bishwambarpur,Sunamganj,25.1098,91.3151
Sylhet,1,Boro-Fallow-Fallow,Lakhai,7600.0,49.0,2.49,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Lakhai,Habiganj,24.2981,91.2603
Sylhet,1,Boro-Fallow-Fallow,Companiganj,7500.0,40.09,2.46,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Companiganj,Noakhali,22.7825,91.2735
Sylhet,1,Boro-Fallow-Fallow,Maulvibazar,6000.0,23.47,1.97,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Maulvi Bazar Sadar,Maulvibazar,24.4995,91.7123
Sylhet,1,Boro-Fallow-Fallow,Rajnagar,6000.0,29.56,1.97,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Rajnagar,Maulvibazar,24.5653,91.8608
Sylhet,1,Boro-Fallow-Fallow,Bahubal,5000.0,30.4,1.64,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Bahubal,Habiganj,24.3606,91.5464
Sylhet,1,Boro-Fallow-Fallow,Jaintapur,4500.0,31.06,1.48,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Jaintiapur,Sylhet,25.0565,92.1014
Sylhet,1,Boro-Fallow-Fallow,Habiganj,4000.0,20.27,1.31,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Habiganj Sadar,Habiganj,24.3359,91.4143
Sylhet,1,Boro-Fallow-Fallow,Goainghat,4000.0,16.8,1.31,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Gowainghat,Sylhet,25.0831,91.9583
Sylhet,1,Boro-Fallow-Fallow,Kulaura,3600.0,16.06,1.18,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kulaura,Maulvibazar,24.4903,92.0123
Sylhet,1,Boro-Fallow-Fallow,Fenchuganj,3600.0,42.35,1.18,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Fenchuganj,Sylhet,24.6938,91.9617
Sylhet,1,Boro-Fallow-Fallow,Biswanath,3500.0,21.15,1.15,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Bishwanath,Sylhet,24.8349,91.7292
Sylhet,1,Boro-Fallow-Fallow,Sreemangal,3400.0,17.99,1.12,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sreemangal,Maulvibazar,24.301,91.698
Sylhet,1,Boro-Fallow-Fallow,Baanibazar,3400.0,24.37,1.12,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Beani Bazar,Sylhet,24.8489,92.1591
Sylhet,1,Boro-Fallow-Fallow,Surma,2500.0,16.61,0.82,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",,,,
Sylhet,1,Boro-Fallow-Fallow,Golapganj,2300.0,13.76,0.75,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Golabganj,Sylhet,24.812,92.017
Sylhet,1,Boro-Fallow-Fallow,Barlekha,2100.0,18.03,0.69,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Barlekha,Maulvibazar,24.7082,92.1756
Sylhet,1,Boro-Fallow-Fallow,Sylhet,1750.0,14.94,0.57,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sylhet Sadar,Sylhet,24.9413,91.8474
Sylhet,1,Boro-Fallow-Fallow,Juri,1700.0,16.08,0.56,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Juri,Maulvibazar,24.5532,92.1432
Sylhet,1,Boro-Fallow-Fallow,Zakiganj,1700.0,8.58,0.56,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Zakiganj,Sylhet,24.926,92.3671
Sylhet,1,Boro-Fallow-Fallow,Kanaighat,1500.0,6.46,0.49,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kanaighat,Sylhet,24.9935,92.218
Sylhet,1,Boro-Fallow-Fallow,Kamalganj,50.0,0.28,0.02,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kamalganj,Maulvibazar,24.3157,91.8592
Sylhet,2,Boro-Fallow-T. Aman,Sunamganj,7000.0,37.02,5.78,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sunamganj Sadar,Sunamganj,25.0508,91.3955
Sylhet,2,Boro-Fallow-T. Aman,Tahirpur,6000.0,26.18,4.96,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Tahirpur,Sunamganj,25.1281,91.1633
Sylhet,2,Boro-Fallow-T. Aman,Balaganj,6000.0,21.7,4.96,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Balaganj,Sylhet,24.6954,91.7734
Sylhet,2,Boro-Fallow-T. Aman,Rajnagar,5400.0,26.6,4.46,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Rajnagar,Maulvibazar,24.5653,91.8608
Sylhet,2,Boro-Fallow-T. Aman,Sulla,5400.0,23.18,4.46,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sulla,Sunamganj,24.6864,91.2569
Sylhet,2,Boro-Fallow-T. Aman,Sreemangal,5300.0,28.04,4.38,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sreemangal,Maulvibazar,24.301,91.698
Sylhet,2,Boro-Fallow-T. Aman,Biswambarpur,5000.0,29.33,4.13,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Bishwambarpur,Sunamganj,25.1098,91.3151
Sylhet,2,Boro-Fallow-T. Aman,Companiganj,5000.0,26.72,4.13,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Companiganj,Noakhali,22.7825,91.2735
Sylhet,2,Boro-Fallow-T. Aman,Dowarabazar,4900.0,21.71,4.05,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Dowarabazar,Sunamganj,25.0717,91.5625
Sylhet,2,Boro-Fallow-T. Aman,Golapganj,4500.0,26.93,3.72,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Golabganj,Sylhet,24.812,92.017
Sylhet,2,Boro-Fallow-T. Aman,Maulvibazar,4200.0,16.43,3.47,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Maulvi Bazar Sadar,Maulvibazar,24.4995,91.7123
Sylhet,2,Boro-Fallow-T. Aman,Madhabpur,4000.0,24.78,3.31,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Madhabpur,Habiganj,24.1205,91.3415
Sylhet,2,Boro-Fallow-T. Aman,Jamalganj,3900.0,15.17,3.22,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Jamalganj,Sunamganj,24.9542,91.203
Sylhet,2,Boro-Fallow-T. Aman,Kamalganj,3600.0,19.92,2.97,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kamalganj,Maulvibazar,24.3157,91.8592
Sylhet,2,Boro-Fallow-T. Aman,Surma,3500.0,23.26,2.89,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",,,,
Sylhet,2,Boro-Fallow-T. Aman,Baniachang,3000.0,8.0,2.48,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Baniachong,Habiganj,24.4947,91.3654
Sylhet,2,Boro-Fallow-T. Aman,Chunarughat,3000.0,13.27,2.48,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Chunarughat,Habiganj,24.1816,91.5174
Sylhet,2,Boro-Fallow-T. Aman,Juri,3000.0,28.38,2.48,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Juri,Maulvibazar,24.5532,92.1432
Sylhet,2,Boro-Fallow-T. Aman,Biswanath,3000.0,18.13,2.48,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Bishwanath,Sylhet,24.8349,91.7292
Sylhet,2,Boro-Fallow-T. Aman,Goainghat,3000.0,12.6,2.48,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Gowainghat,Sylhet,25.0831,91.9583
Sylhet,2,Boro-Fallow-T. Aman,Sylhet,2700.0,23.06,2.23,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sylhet Sadar,Sylhet,24.9413,91.8474
Sylhet,2,Boro-Fallow-T. Aman,Habiganj,2500.0,12.67,2.07,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Habiganj Sadar,Habiganj,24.3359,91.4143
Sylhet,2,Boro-Fallow-T. Aman,Dharampasha,2500.0,7.04,2.07,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Dharampasha,Sunamganj,25.0107,91.0407
Sylhet,2,Boro-Fallow-T. Aman,Kanaighat,2500.0,10.77,2.07,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kanaighat,Sylhet,24.9935,92.218
Sylhet,2,Boro-Fallow-T. Aman,Baanibazar,2400.0,17.2,1.98,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Beani Bazar,Sylhet,24.8489,92.1591
Sylhet,2,Boro-Fallow-T. Aman,Chhatak,2200.0,11.05,1.82,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Chhatak,Sunamganj,24.9439,91.6155
Sylhet,2,Boro-Fallow-T. Aman,Derai,2200.0,7.14,1.82,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Derai,Sunamganj,24.7875,91.336
Sylhet,2,Boro-Fallow-T. Aman,Jagannathpur,2100.0,7.63,1.74,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Jagannathpur,Sunamganj,24.7469,91.5558
Sylhet,2,Boro-Fallow-T. Aman,Ajmiriganj,2050.0,13.23,1.69,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Ajmiriganj,Habiganj,24.5533,91.2843
Sylhet,2,Boro-Fallow-T. Aman,Barlekha,2000.0,17.17,1.65,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Barlekha,Maulvibazar,24.7082,92.1756
Sylhet,2,Boro-Fallow-T. Aman,Nabiganj,1900.0,7.6,1.57,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Nabiganj,Habiganj,24.5696,91.5444
Sylhet,2,Boro-Fallow-T. Aman,Sunamganj South,1900.0,8.19,1.57,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",,,,
Sylhet,2,Boro-Fallow-T. Aman,Lakhai,1620.0,10.44,1.34,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Lakhai,Habiganj,24.2981,91.2603
Sylhet,2,Boro-Fallow-T. Aman,Jaintapur,1500.0,10.35,1.24,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Jaintiapur,Sylhet,25.0565,92.1014
Sylhet,2,Boro-Fallow-T. Aman,Kulaura,1150.0,5.13,0.95,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kulaura,Maulvibazar,24.4903,92.0123
Sylhet,2,Boro-Fallow-T. Aman,Bahubal,1000.0,6.08,0.83,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Bahubal,Habiganj,24.3606,91.5464
Sylhet,2,Boro-Fallow-T. Aman,Fenchuganj,100.0,1.18,0.08,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Fenchuganj,Sylhet,24.6938,91.9617
Sylhet,3,Fallow-Fallow-T. Aman,Maulvibazar,8700.0,34.04,7.4,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Maulvi Bazar Sadar,Maulvibazar,24.4995,91.7123
Sylhet,3,Fallow-Fallow-T. Aman,Kanaighat,8500.0,36.62,7.23,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kanaighat,Sylhet,24.9935,92.218
Sylhet,3,Fallow-Fallow-T. Aman,Kulaura,8400.0,37.47,7.15,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kulaura,Maulvibazar,24.4903,92.0123
Sylhet,3,Fallow-Fallow-T. Aman,Jaintapur,8300.0,57.28,7.06,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Jaintiapur,Sylhet,25.0565,92.1014
Sylhet,3,Fallow-Fallow-T. Aman,Goainghat,8000.0,33.6,6.81,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Gowainghat,Sylhet,25.0831,91.9583
Sylhet,3,Fallow-Fallow-T. Aman,Nabiganj,7780.0,31.11,6.62,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Nabiganj,Habiganj,24.5696,91.5444
Sylhet,3,Fallow-Fallow-T. Aman,Chhatak,6000.0,35.19,5.1,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Chhatak,Sunamganj,24.9439,91.6155
Sylhet,3,Fallow-Fallow-T. Aman,Jagannathpur,6000.0,26.58,5.1,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Jagannathpur,Sunamganj,24.7469,91.5558
Sylhet,3,Fallow-Fallow-T. Aman,Balaganj,5700.0,20.61,4.85,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Balaganj,Sylhet,24.6954,91.7734
Sylhet,3,Fallow-Fallow-T. Aman,Beanibazar,5000.0,35.84,4.25,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Beani Bazar,Sylhet,24.8489,92.1591
Sylhet,3,Fallow-Fallow-T. Aman,Zakiganj,5000.0,25.24,4.25,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Zakiganj,Sylhet,24.926,92.3671
Sylhet,3,Fallow-Fallow-T. Aman,Dowarabazar,4700.0,15.26,4.0,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Dowarabazar,Sunamganj,25.0717,91.5625
Sylhet,3,Fallow-Fallow-T. Aman,Companiganj,4500.0,24.05,3.83,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Companiganj,Noakhali,22.7825,91.2735
Sylhet,3,Fallow-Fallow-T. Aman,Biswanath,3800.0,22.96,3.23,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Bishwanath,Sylhet,24.8349,91.7292
Sylhet,3,Fallow-Fallow-T. Aman,Baniachang,3500.0,9.33,2.98,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Baniachong,Habiganj,24.4947,91.3654
Sylhet,3,Fallow-Fallow-T. Aman,Surma,3500.0,23.26,2.98,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",,,,
Sylhet,3,Fallow-Fallow-T. Aman,Barlekha,2700.0,23.18,2.3,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Barlekha,Maulvibazar,24.7082,92.1756
Sylhet,3,Fallow-Fallow-T. Aman,Golapganj,2400.0,14.36,2.04,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Golabganj,Sylhet,24.812,92.017
Sylhet,3,Fallow-Fallow-T. Aman,Sunamganj,2000.0,10.58,1.7,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sunamganj Sadar,Sunamganj,25.0508,91.3955
Sylhet,3,Fallow-Fallow-T. Aman,Kamalganj,1800.0,9.96,1.53,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kamalganj,Maulvibazar,24.3157,91.8592
Sylhet,3,Fallow-Fallow-T. Aman,Fenchuganj,1800.0,21.18,1.53,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Fenchuganj,Sylhet,24.6938,91.9617
Sylhet,3,Fallow-Fallow-T. Aman,Sylhet,1750.0,14.94,1.49,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sylhet Sadar,Sylhet,24.9413,91.8474
Sylhet,3,Fallow-Fallow-T. Aman,Juri,1650.0,15.61,1.4,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Juri,Maulvibazar,24.5532,92.1432
Sylhet,3,Fallow-Fallow-T. Aman,Rajnagar,1650.0,8.13,1.4,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Rajnagar,Maulvibazar,24.5653,91.8608
Sylhet,3,Fallow-Fallow-T. Aman,Dharampasha,1100.0,5.52,0.94,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Dharampasha,Sunamganj,25.0107,91.0407
Sylhet,3,Fallow-Fallow-T. Aman,Sunamganj South,1100.0,4.74,0.94,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",,,,
Sylhet,3,Fallow-Fallow-T. Aman,Derai,1000.0,2.82,0.85,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Derai,Sunamganj,24.7875,91.336
Sylhet,3,Fallow-Fallow-T. Aman,Bahubal,600.0,3.65,0.51,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Bahubal,Habiganj,24.3606,91.5464
Sylhet,3,Fallow-Fallow-T. Aman,Chunarughat,460.0,2.03,0.39,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Chunarughat,Habiganj,24.1816,91.5174
Sylhet,3,Fallow-Fallow-T. Aman,Sreemangal,170.0,0.9,0.14,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sreemangal,Maulvibazar,24.301,91.698
Sylhet,4,Fallow-Aus-T. Aman,Chunarughat,10500.0,46.44,10.82,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Chunarughat,Habiganj,24.1816,91.5174
Sylhet,4,Fallow-Aus-T. Aman,Kamalganj,8800.0,48.7,9.07,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kamalganj,Maulvibazar,24.3157,91.8592
Sylhet,4,Fallow-Aus-T. Aman,Sreemangal,7700.0,40.74,7.93,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Sreemangal,Maulvibazar,24.301,91.698
Sylhet,4,Fallow-Aus-T. Aman,Bahubal,6000.0,36.47,6.18,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Bahubal,Habiganj,24.3606,91.5464
Sylhet,4,Fallow-Aus-T. Aman,Kulaura,5600.0,24.98,5.77,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kulaura,Maulvibazar,24.4903,92.0123
Sylhet,4,Fallow-Aus-T. Aman,Habiganj,5000.0,25.34,5.15,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Habiganj Sadar,Habiganj,24.3359,91.4143
Sylhet,4,Fallow-Aus-T. Aman,Kanaighat,5000.0,21.54,5.15,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Kanaighat,Sylhet,24.9935,92.218
Sylhet,4,Fallow-Aus-T. Aman,Rajnagar,4700.0,23.15,4.84,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Rajnagar,Maulvibazar,24.5653,91.8608
Sylhet,4,Fallow-Aus-T. Aman,Jaintapur,4500.0,31.06,4.64,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Jaintiapur,Sylhet,25.0565,92.1014
Sylhet,4,Fallow-Aus-T. Aman,Golapganj,4200.0,25.13,4.33,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Golabganj,Sylhet,24.812,92.017
Sylhet,4,Fallow-Aus-T. Aman,Maulvibazar,3700.0,14.48,3.81,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Maulvi Bazar Sadar,Maulvibazar,24.4995,91.7123
Sylhet,4,Fallow-Aus-T. Aman,Biswanath,3600.0,21.75,3.71,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Bishwanath,Sylhet,24.8349,91.7292
Sylhet,4,Fallow-Aus-T. Aman,Goainghat,3500.0,14.7,3.61,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Gowainghat,Sylhet,25.0831,91.9583
Sylhet,4,Fallow-Aus-T. Aman,Zakiganj,3500.0,17.67,3.61,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Zakiganj,Sylhet,24.926,92.3671
Sylhet,4,Fallow-Aus-T. Aman,Surma,3000.0,19.93,3.09,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",,,,
Sylhet,4,Fallow-Aus-T. Aman,Balaganj,2750.0,9.95,2.83,"Bangladesh Rice Journal 21(2) 2017, 'Cropping Systems and Land Use in Sylhet Region', doi:10.3329/brj.v21i2.38211",Balaganj,Sylhet,24.6954,91.7734
